"Order No","Region","Zone","Order Date","Week"
"183175402","WB UPC South","West","18-06-2020","Week 2"
"183228114","Kolkata","East","18-06-2020","Week 2"
"183228114","Kolkata","East","18-06-2020","Week 2"
"183171741","Kolkata","East","18-06-2020","Week 2"
"183321672","Kolkata","East","18-06-2020","Week 2"
"183321672","Kolkata","East","18-06-2020","Week 2"
"183230348","Raipur","East","18-06-2020","Week 2"
"183207765","Raipur","East","18-06-2020","Week 2"
"183299168","Guwahati","East","18-06-2020","Week 2"
"183330996","Guwahati","East","18-06-2020","Week 2"
"183330996","Guwahati","East","18-06-2020","Week 2"
"183330996","Guwahati","East","18-06-2020","Week 2"
"183330996","Guwahati","East","18-06-2020","Week 2"
"183230521","Cuttack","East","18-06-2020","Week 2"
"183230521","Cuttack","East","18-06-2020","Week 2"
"183230521","Cuttack","East","18-06-2020","Week 2"
"183230521","Cuttack","East","18-06-2020","Week 2"
"183230521","Cuttack","East","18-06-2020","Week 2"
"183230521","Cuttack","East","18-06-2020","Week 2"
"183230521","Cuttack","East","18-06-2020","Week 2"
"183414992","Kolkata","East","18-06-2020","Week 2"
"183199406","Cuttack","East","18-06-2020","Week 2"
"183232582","Raipur","East","18-06-2020","Week 2"
"183232582","Raipur","East","18-06-2020","Week 2"
"183186376","Kolkata","East","18-06-2020","Week 2"
"183318612","WB UPC South","West","18-06-2020","Week 2"
"183356727","WB UPC South","West","18-06-2020","Week 2"
"183347226","WB UPC South","West","18-06-2020","Week 2"
"183184066","WB UPC South","West","18-06-2020","Week 2"
"183168184","Kolkata","East","18-06-2020","Week 2"
"183168184","Kolkata","East","18-06-2020","Week 2"
"183437584","Raipur","East","18-06-2020","Week 2"
"183317972","Raipur","East","18-06-2020","Week 2"
"183166704","Cuttack","East","18-06-2020","Week 2"
"183166704","Cuttack","East","18-06-2020","Week 2"
"183244888","Kolkata","East","18-06-2020","Week 2"
"183474932","Cuttack","East","18-06-2020","Week 2"
"183164504","Cuttack","East","18-06-2020","Week 2"
"183164504","Cuttack","East","18-06-2020","Week 2"
"183164504","Cuttack","East","18-06-2020","Week 2"
"183587490","Raipur","East","18-06-2020","Week 2"
"183587490","Raipur","East","18-06-2020","Week 2"
"183587490","Raipur","East","18-06-2020","Week 2"
"183319501","Guwahati","East","18-06-2020","Week 2"
"183354979","Raipur","East","18-06-2020","Week 2"
"183354979","Raipur","East","18-06-2020","Week 2"
"183171304","WB UPC South","West","18-06-2020","Week 2"
"183355169","Cuttack","East","18-06-2020","Week 2"
"183207139","Cuttack","East","18-06-2020","Week 2"
"183207139","Cuttack","East","18-06-2020","Week 2"
"183207139","Cuttack","East","18-06-2020","Week 2"
"183572897","WB UPC South","West","18-06-2020","Week 2"
"183315373","WB UPC North","West","18-06-2020","Week 2"
"183414888","Kolkata","East","18-06-2020","Week 2"
"183303670","Kolkata","East","18-06-2020","Week 2"
"183443152","Raipur","East","18-06-2020","Week 2"
"183308864","Raipur","East","18-06-2020","Week 2"
"183214531","Raipur","East","18-06-2020","Week 2"
"183232051","Cuttack","East","18-06-2020","Week 2"
"183232051","Cuttack","East","18-06-2020","Week 2"
"183232051","Cuttack","East","18-06-2020","Week 2"
"183232051","Cuttack","East","18-06-2020","Week 2"
"183164935","Cuttack","East","18-06-2020","Week 2"
"183481486","Raipur","East","18-06-2020","Week 2"
"183204916","Cuttack","East","18-06-2020","Week 2"
"183204916","Cuttack","East","18-06-2020","Week 2"
"183204916","Cuttack","East","18-06-2020","Week 2"
"183370238","Raipur","East","18-06-2020","Week 2"
"183370238","Raipur","East","18-06-2020","Week 2"
"183283699","Cuttack","East","18-06-2020","Week 2"
"183283699","Cuttack","East","18-06-2020","Week 2"
"183283699","Cuttack","East","18-06-2020","Week 2"
"183286915","WB UPC South","West","18-06-2020","Week 2"
"183343773","Cuttack","East","18-06-2020","Week 2"
"183343773","Cuttack","East","18-06-2020","Week 2"
"183429010","Raipur","East","18-06-2020","Week 2"
"183208760","WB UPC South","West","18-06-2020","Week 2"
"183344166","Raipur","East","18-06-2020","Week 2"
"183403394","Cuttack","East","18-06-2020","Week 2"
"183394759","Raipur","East","18-06-2020","Week 2"
"183394759","Raipur","East","18-06-2020","Week 2"
"183325429","Kolkata","East","18-06-2020","Week 2"
"183250645","Raipur","East","18-06-2020","Week 2"
"183250645","Raipur","East","18-06-2020","Week 2"
"183369176","WB UPC North","West","18-06-2020","Week 2"
"183190325","WB UPC South","West","18-06-2020","Week 2"
"183322037","Raipur","East","18-06-2020","Week 2"
"183179721","WB UPC South","West","18-06-2020","Week 2"
"183365575","Cuttack","East","18-06-2020","Week 2"
"183401644","WB UPC South","West","18-06-2020","Week 2"
"183273334","Raipur","East","18-06-2020","Week 2"
"183434717","Raipur","East","18-06-2020","Week 2"
"183434717","Raipur","East","18-06-2020","Week 2"
"183298409","Cuttack","East","18-06-2020","Week 2"
"183173344","Raipur","East","18-06-2020","Week 2"
"183173344","Raipur","East","18-06-2020","Week 2"
"183173344","Raipur","East","18-06-2020","Week 2"
"183484992","Raipur","East","18-06-2020","Week 2"
"183176948","Kolkata","East","18-06-2020","Week 2"
"183369070","Raipur","East","18-06-2020","Week 2"
"183465635","Guwahati","East","18-06-2020","Week 2"
"183465635","Guwahati","East","18-06-2020","Week 2"
"183355302","Raipur","East","18-06-2020","Week 2"
"183355302","Raipur","East","18-06-2020","Week 2"
"183210940","Kolkata","East","18-06-2020","Week 2"
"183392053","Raipur","East","18-06-2020","Week 2"
"183513923","Raipur","East","18-06-2020","Week 2"
"183291779","Raipur","East","18-06-2020","Week 2"
"183182219","Raipur","East","18-06-2020","Week 2"
"183350968","Cuttack","East","18-06-2020","Week 2"
"183231931","Raipur","East","18-06-2020","Week 2"
"183269264","WB UPC South","West","18-06-2020","Week 2"
"183497833","Raipur","East","18-06-2020","Week 2"
"183351571","WB UPC South","West","18-06-2020","Week 2"
"183284725","Kolkata","East","18-06-2020","Week 2"
"183432232","Raipur","East","18-06-2020","Week 2"
"183549861","Cuttack","East","18-06-2020","Week 2"
"183304029","WB UPC South","West","18-06-2020","Week 2"
"183313504","Kolkata","East","18-06-2020","Week 2"
"183305181","WB UPC South","West","18-06-2020","Week 2"
"183475521","Guwahati","East","18-06-2020","Week 2"
"183216453","Cuttack","East","18-06-2020","Week 2"
"183216453","Cuttack","East","18-06-2020","Week 2"
"183216453","Cuttack","East","18-06-2020","Week 2"
"183356837","Raipur","East","18-06-2020","Week 2"
"183293405","Guwahati","East","18-06-2020","Week 2"
"183293405","Guwahati","East","18-06-2020","Week 2"
"183171173","Raipur","East","18-06-2020","Week 2"
"183171173","Raipur","East","18-06-2020","Week 2"
"183546134","WB UPC North","West","18-06-2020","Week 2"
"183546134","WB UPC North","West","18-06-2020","Week 2"
"183267522","Raipur","East","18-06-2020","Week 2"
"183176939","Cuttack","East","18-06-2020","Week 2"
"183213326","WB UPC South","West","18-06-2020","Week 2"
"183427197","WB UPC North","West","18-06-2020","Week 2"
"183316428","Raipur","East","18-06-2020","Week 2"
"183316428","Raipur","East","18-06-2020","Week 2"
"183316428","Raipur","East","18-06-2020","Week 2"
"183320416","Raipur","East","18-06-2020","Week 2"
"183320416","Raipur","East","18-06-2020","Week 2"
"183320416","Raipur","East","18-06-2020","Week 2"
"183238331","Raipur","East","18-06-2020","Week 2"
"183256261","Cuttack","East","18-06-2020","Week 2"
"183202158","WB UPC South","West","18-06-2020","Week 2"
"183529287","Kolkata","East","18-06-2020","Week 2"
"183529287","Kolkata","East","18-06-2020","Week 2"
"183173310","WB UPC North","West","18-06-2020","Week 2"
"183308438","Guwahati","East","18-06-2020","Week 2"
"183267735","Raipur","East","18-06-2020","Week 2"
"183267735","Raipur","East","18-06-2020","Week 2"
"183377738","Cuttack","East","18-06-2020","Week 2"
"183335939","Raipur","East","18-06-2020","Week 2"
"183468973","Guwahati","East","18-06-2020","Week 2"
"183317063","Raipur","East","18-06-2020","Week 2"
"183317063","Raipur","East","18-06-2020","Week 2"
"183330999","Cuttack","East","18-06-2020","Week 2"
"183330999","Cuttack","East","18-06-2020","Week 2"
"183216811","WB UPC South","West","18-06-2020","Week 2"
"183503152","Guwahati","East","18-06-2020","Week 2"
"183179001","Cuttack","East","18-06-2020","Week 2"
"183179001","Cuttack","East","18-06-2020","Week 2"
"183179001","Cuttack","East","18-06-2020","Week 2"
"183211028","WB UPC South","West","18-06-2020","Week 2"
"183414917","Kolkata","East","18-06-2020","Week 2"
"183228666","WB UPC North","West","18-06-2020","Week 2"
"183346349","Guwahati","East","18-06-2020","Week 2"
"183346349","Guwahati","East","18-06-2020","Week 2"
"183346349","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183393582","Guwahati","East","18-06-2020","Week 2"
"183553546","Raipur","East","18-06-2020","Week 2"
"183341281","WB UPC South","West","18-06-2020","Week 2"
"183240317","Raipur","East","18-06-2020","Week 2"
"183240317","Raipur","East","18-06-2020","Week 2"
"183201760","Cuttack","East","18-06-2020","Week 2"
"183569069","WB UPC North","West","18-06-2020","Week 2"
"183184508","Kolkata","East","18-06-2020","Week 2"
"183184508","Kolkata","East","18-06-2020","Week 2"
"183184508","Kolkata","East","18-06-2020","Week 2"
"183184508","Kolkata","East","18-06-2020","Week 2"
"183544066","WB UPC North","West","18-06-2020","Week 2"
"183504006","Guwahati","East","18-06-2020","Week 2"
"183475435","Raipur","East","18-06-2020","Week 2"
"183265817","Cuttack","East","18-06-2020","Week 2"
"183400763","Raipur","East","18-06-2020","Week 2"
"183208703","Guwahati","East","18-06-2020","Week 2"
"183474538","Guwahati","East","18-06-2020","Week 2"
"183476686","Guwahati","East","18-06-2020","Week 2"
"183203305","Kolkata","East","18-06-2020","Week 2"
"183182321","Cuttack","East","18-06-2020","Week 2"
"183182321","Cuttack","East","18-06-2020","Week 2"
"183341323","Raipur","East","18-06-2020","Week 2"
"183268031","Cuttack","East","18-06-2020","Week 2"
"183268031","Cuttack","East","18-06-2020","Week 2"
"183268031","Cuttack","East","18-06-2020","Week 2"
"183268031","Cuttack","East","18-06-2020","Week 2"
"183268031","Cuttack","East","18-06-2020","Week 2"
"183573475","WB UPC South","West","18-06-2020","Week 2"
"183573475","WB UPC South","West","18-06-2020","Week 2"
"183549268","Cuttack","East","18-06-2020","Week 2"
"183192664","Cuttack","East","18-06-2020","Week 2"
"183541900","Kolkata","East","18-06-2020","Week 2"
"183541900","Kolkata","East","18-06-2020","Week 2"
"183209620","Raipur","East","18-06-2020","Week 2"
"183299313","Raipur","East","18-06-2020","Week 2"
"183299313","Raipur","East","18-06-2020","Week 2"
"183429202","Raipur","East","18-06-2020","Week 2"
"183191164","WB UPC North","West","18-06-2020","Week 2"
"183302805","Raipur","East","18-06-2020","Week 2"
"183302805","Raipur","East","18-06-2020","Week 2"
"183243931","Guwahati","East","18-06-2020","Week 2"
"183243931","Guwahati","East","18-06-2020","Week 2"
"183243931","Guwahati","East","18-06-2020","Week 2"
"183243931","Guwahati","East","18-06-2020","Week 2"
"183243931","Guwahati","East","18-06-2020","Week 2"
"183243931","Guwahati","East","18-06-2020","Week 2"
"183243931","Guwahati","East","18-06-2020","Week 2"
"183243207","Cuttack","East","18-06-2020","Week 2"
"183566809","Cuttack","East","18-06-2020","Week 2"
"183566809","Cuttack","East","18-06-2020","Week 2"
"183212244","WB UPC South","West","18-06-2020","Week 2"
"183212244","WB UPC South","West","18-06-2020","Week 2"
"183171068","Cuttack","East","18-06-2020","Week 2"
"183171068","Cuttack","East","18-06-2020","Week 2"
"183322254","Raipur","East","18-06-2020","Week 2"
"183322254","Raipur","East","18-06-2020","Week 2"
"183322254","Raipur","East","18-06-2020","Week 2"
"183329307","Raipur","East","18-06-2020","Week 2"
"183329307","Raipur","East","18-06-2020","Week 2"
"183329307","Raipur","East","18-06-2020","Week 2"
"183177970","Cuttack","East","18-06-2020","Week 2"
"183504168","Raipur","East","18-06-2020","Week 2"
"183330924","Guwahati","East","18-06-2020","Week 2"
"183171088","Kolkata","East","18-06-2020","Week 2"
"183171088","Kolkata","East","18-06-2020","Week 2"
"183278620","Cuttack","East","18-06-2020","Week 2"
"183278620","Cuttack","East","18-06-2020","Week 2"
"183199860","Cuttack","East","18-06-2020","Week 2"
"183485258","Raipur","East","18-06-2020","Week 2"
"183305186","Guwahati","East","18-06-2020","Week 2"
"183190244","Cuttack","East","18-06-2020","Week 2"
"183190244","Cuttack","East","18-06-2020","Week 2"
"183238897","Cuttack","East","18-06-2020","Week 2"
"183238897","Cuttack","East","18-06-2020","Week 2"
"183238897","Cuttack","East","18-06-2020","Week 2"
"183266378","Cuttack","East","18-06-2020","Week 2"
"183266378","Cuttack","East","18-06-2020","Week 2"
"183266378","Cuttack","East","18-06-2020","Week 2"
"183194761","Cuttack","East","18-06-2020","Week 2"
"183194761","Cuttack","East","18-06-2020","Week 2"
"183238872","Cuttack","East","18-06-2020","Week 2"
"183238872","Cuttack","East","18-06-2020","Week 2"
"183275963","Cuttack","East","18-06-2020","Week 2"
"183330484","Kolkata","East","18-06-2020","Week 2"
"183330384","Cuttack","East","18-06-2020","Week 2"
"183183235","WB UPC South","West","18-06-2020","Week 2"
"183167425","WB UPC South","West","18-06-2020","Week 2"
"183475751","Guwahati","East","18-06-2020","Week 2"
"183566619","Guwahati","East","18-06-2020","Week 2"
"183523255","Raipur","East","18-06-2020","Week 2"
"183523255","Raipur","East","18-06-2020","Week 2"
"183385128","Raipur","East","18-06-2020","Week 2"
"183385128","Raipur","East","18-06-2020","Week 2"
"183495662","Kolkata","East","18-06-2020","Week 2"
"183495662","Kolkata","East","18-06-2020","Week 2"
"183292408","WB UPC South","West","18-06-2020","Week 2"
"183210042","Raipur","East","18-06-2020","Week 2"
"183548443","Cuttack","East","18-06-2020","Week 2"
"183208267","Cuttack","East","18-06-2020","Week 2"
"183190319","Kolkata","East","18-06-2020","Week 2"
"183167314","Raipur","East","18-06-2020","Week 2"
"183487605","Raipur","East","18-06-2020","Week 2"
"183188206","Raipur","East","18-06-2020","Week 2"
"183281725","WB UPC South","West","18-06-2020","Week 2"
"183242744","Cuttack","East","18-06-2020","Week 2"
"183242744","Cuttack","East","18-06-2020","Week 2"
"183186999","Kolkata","East","18-06-2020","Week 2"
"183257088","Raipur","East","18-06-2020","Week 2"
"183274747","Guwahati","East","18-06-2020","Week 2"
"183274747","Guwahati","East","18-06-2020","Week 2"
"183293483","WB UPC South","West","18-06-2020","Week 2"
"183443213","Kolkata","East","18-06-2020","Week 2"
"183283464","Raipur","East","18-06-2020","Week 2"
"183283464","Raipur","East","18-06-2020","Week 2"
"183250233","Kolkata","East","18-06-2020","Week 2"
"183276557","Raipur","East","18-06-2020","Week 2"
"183276557","Raipur","East","18-06-2020","Week 2"
"183268190","WB UPC South","West","18-06-2020","Week 2"
"183307121","WB UPC South","West","18-06-2020","Week 2"
"183268536","Guwahati","East","18-06-2020","Week 2"
"183168191","WB UPC South","West","18-06-2020","Week 2"
"183168191","WB UPC South","West","18-06-2020","Week 2"
